0.000000000
0.330666666
0.682666666
1.034666666
1.397333333
1.738666666
2.101333333
2.448000000
2.805333333
3.152000000
3.509333333
3.856000000
4.224000000
4.384000000
5.088000000
5.264000000
5.440000000
